owner_id,name,revised_state,cluster,territory,status,category,category_repo,Product_group,Revenue,Sale_Qty,return_amount,Ret_Qty,Net_Rev,Net_Qty,ABS_Given_or_not_FY26,ABS_Amt_Fy26,ABS_Given_or_not_FY27,ABS_Amt_Fy27,TM,SM,return_pct,net_efficiency,abs_flag_fy27,abs_flag_fy26,Net_Rev_in_lacs
11017021,GOURAV AGRO SERVICE CENTER,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,10892.0,18.0,0.0,0.0,10892.0,18.0,NO,0.0,NO,0.0,VACANT-BEED,YASIN.SHAIKH@AGROSTAR.IN,0.0,1.0,False,False,0.0
219538,Yogeshwar Krushi Seva Kendra Jamadi,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,10329.0,13.0,0.0,0.0,10329.0,13.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,VACANT-SOEGAON,0.0,1.0,False,False,0.0
5155096,JAY KISAN AGRO MALL .,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,9836.0,10.0,0.0,0.0,9836.0,10.0,NO,0.0,NO,0.0,VACANT-BEED,DIPAK.SALUNKHE@AGROSTAR.IN,0.0,1.0,False,False,0.0
12118299,Vishal ksk thergaon,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,7088.0,10.0,0.0,0.0,7088.0,10.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VACANT-CHHATRAPATI SAMBHAJI NAGAR,0.0,1.0,False,False,0.0
11913765,Kirti Krushi Seva kendra,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,24106.0,40.0,17148.0,26.0,6958.0,14.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VAIBHAV.KAD@AGROSTAR.IN,1.0,0.0,False,False,0.0
11467765,M/S SAI BABA KRUSHI SEVA KENDRA,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,14147.0,20.0,8970.0,9.0,5177.0,11.0,NO,0.0,NO,0.0,VACANT-BEED,DIPAK.SALUNKHE@AGROSTAR.IN,1.0,0.0,False,False,0.0
1139018,Akshay Krushi Seva kendra Beed .,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,4190.0,10.0,0.0,0.0,4190.0,10.0,NO,0.0,NO,0.0,VACANT-BEED,YASIN.SHAIKH@AGROSTAR.IN,0.0,1.0,False,False,0.0
12095542,Yogesh krushi seva kendra ,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,4190.0,10.0,0.0,0.0,4190.0,10.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,SAMADAN.MAGAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
12145238,YOGAYOG AGRO TREDARS,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,4181.0,10.0,0.0,0.0,4181.0,10.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,VACANT-SOEGAON,0.0,1.0,False,False,0.0
12116227,SHREE KRUSHI SEVA KENDRA,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,3996.0,4.0,0.0,0.0,3996.0,4.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VACANT-CHHATRAPATI SAMBHAJI NAGAR,0.0,1.0,False,False,0.0
3296968,GAURAV BEEJ BHANDAR,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,3996.0,4.0,0.0,0.0,3996.0,4.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,SAMADAN.MAGAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
4229051,Shiv Malhar Krushi Seva Kendra,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,3996.0,4.0,0.0,0.0,3996.0,4.0,NO,0.0,NO,0.0,VACANT-BEED,YASIN.SHAIKH@AGROSTAR.IN,0.0,1.0,False,False,0.0
1488492,Shetkari krushi seva kendra jambhula,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,3072.0,4.0,0.0,0.0,3072.0,4.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,SAMADAN.MAGAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
1353974,Adinath Krushi Seva Kendra Siddhanath Wadgaon,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,2095.0,5.0,0.0,0.0,2095.0,5.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,SAMADAN.MAGAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
7631558,Krushimitra AGRO Traders,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,21641.0,40.0,19586.0,37.0,2055.0,3.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,SAMADAN.MAGAR@AGROSTAR.IN,1.0,0.0,False,False,0.0
11346252,Agrilife technologies pvt Ltd,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,2030.0,5.0,0.0,0.0,2030.0,5.0,NO,0.0,NO,0.0,SHANKAR.JADHAV@AGROSTAR.IN,SAMADAN.MAGAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
12286141,RAJPUT KRUSHI SEVA KENDRA,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,999.0,1.0,0.0,0.0,999.0,1.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VACANT-CHHATRAPATI SAMBHAJI NAGAR,0.0,1.0,False,False,0.0
12317559,NEW MAULI KRUSHI SEVA KENDRA,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,998.0,1.0,0.0,0.0,998.0,1.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VAIBHAV.KAD@AGROSTAR.IN,0.0,1.0,False,False,0.0
11665855,PANDURANG AGRO TRADERS,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,13939.0,20.0,12957.0,19.0,982.0,1.0,NO,0.0,NO,0.0,VACANT-BEED,DIPAK.SALUNKHE@AGROSTAR.IN,1.0,0.0,False,False,0.0
3010726,SADGURU KRUSHI SEVA KENDRA,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,849.0,1.0,0.0,0.0,849.0,1.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VAIBHAV.KAD@AGROSTAR.IN,0.0,1.0,False,False,0.0
12276533,Jagdamba Agro Agencies,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,419.0,1.0,0.0,0.0,419.0,1.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VAIBHAV.KAD@AGROSTAR.IN,0.0,1.0,False,False,0.0
11400418,Vanshika agro services ,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,7493.0,10.0,7493.0,10.0,0.0,0.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VACANT-CHHATRAPATI SAMBHAJI NAGAR,1.0,0.0,False,False,0.0
12103035,JAGDAMB AGRO AGENCIES,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,39911.0,100.0,39911.0,100.0,0.0,0.0,NO,0.0,NO,0.0,VACANT-CHHATRAPATI SAMBHAJI NAGAR,VAIBHAV.KAD@AGROSTAR.IN,1.0,0.0,False,False,0.0
11985905,Pranav Krushi Seva Kendra Waghdara Fata Rajpimpri,MH,MARATHWADA,CHHATRAPATI SAMBHAJI NAGAR,ACTIVE,Seeds,Seeds - Veg,Okra,16983.0,20.0,16983.0,20.0,0.0,0.0,NO,0.0,NO,0.0,VACANT-BEED,DIPAK.SALUNKHE@AGROSTAR.IN,1.0,0.0,False,False,0.0
2106740,SHREE MAHALAXMI AGRO AGENCIES . .,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,6300.0,30.0,0.0,0.0,6300.0,30.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,YOGESHWAR.BHONDVE@AGROSTAR.IN,0.0,1.0,False,False,0.0
3030753,Krushikranti Agro Agency .,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,4036.0,20.0,0.0,0.0,4036.0,20.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,VACANT-JUNNAR,0.0,1.0,False,False,0.0
11548725,SHRI DATTA KRUSHI BHANDAR,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,3261.0,32.0,0.0,0.0,3261.0,32.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,YOGESHWAR.BHONDVE@AGROSTAR.IN,0.0,1.0,False,False,0.0
11365839,S P AGRO AGENCIES .,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,2352.0,20.0,0.0,0.0,2352.0,20.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,YOGESHWAR.BHONDVE@AGROSTAR.IN,0.0,1.0,False,False,0.0
12300207,K K ENTERPRISES & KUNAL AGRO,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,2280.0,11.0,0.0,0.0,2280.0,11.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,VACANT-MAVAL,0.0,1.0,False,False,0.0
11481024,KRUSHI MITRA KRUSHI SEVA KENDRA,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,1050.0,5.0,0.0,0.0,1050.0,5.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,YOGESHWAR.BHONDVE@AGROSTAR.IN,0.0,1.0,False,False,0.0
10106539,SHRI SAMARTH AGRO AGENCIES .,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,1050.0,5.0,0.0,0.0,1050.0,5.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,YOGESHWAR.BHONDVE@AGROSTAR.IN,0.0,1.0,False,False,0.0
6387709,ROHAN AGRO AGENCIES .,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,840.0,4.0,0.0,0.0,840.0,4.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,YOGESHWAR.BHONDVE@AGROSTAR.IN,0.0,1.0,False,False,0.0
8681062,GANESH FERTILIZERS,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,400.0,10.0,0.0,0.0,400.0,10.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,SWAPNIL.SHINDE@AGROSTAR.IN,0.0,1.0,False,False,0.0
6396671,Shri. Pandurang Krushi Seva Kendra .,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,179.0,1.0,0.0,0.0,179.0,1.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,SWAPNIL.SHINDE@AGROSTAR.IN,0.0,1.0,False,False,0.0
12282646,Vikas krushi seva kendra ,MH,AHILYANAGAR,PUNE,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,40.0,1.0,0.0,0.0,40.0,1.0,NO,0.0,NO,0.0,JADHAV.GANESH@AGROSTAR.IN,YOGESHWAR.BHONDVE@AGROSTAR.IN,0.0,1.0,False,False,0.0
10713071,MATOSHRI KRUSHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,1707450.0,693.0,0.0,0.0,1707450.0,693.0,NO,0.0,NO,0.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,False,False,17.0
7467520,SHIV KRUSHI KENDRA Belora,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,1217170.0,470.0,0.0,0.0,1217170.0,470.0,NO,0.0,YES,100000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,True,False,12.0
9486240,SAGAR KRISHI KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,1150500.0,430.0,0.0,0.0,1150500.0,430.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,12.0
9352085,Dangale Krushi Kendra,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,780750.0,309.0,0.0,0.0,780750.0,309.0,YES,80400.0,YES,40000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,True,True,8.0
8120548,PRAYAG KRUSHI SEWA KENDRA WASHIM ,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,571800.0,230.0,0.0,0.0,571800.0,230.0,NO,0.0,YES,30000.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,True,False,6.0
9095724,VIGHNAHARTA KRUSHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,488730.0,191.0,0.0,0.0,488730.0,191.0,NO,0.0,NO,0.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,False,False,5.0
10785794,Shri Omkar Krushi Krushi seva Kendra,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,2941110.0,1200.0,2540370.0,1039.0,400740.0,161.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NAIGAON,1.0,0.0,False,False,4.0
7236644,DATTA KRUPA KRUSHI SEVA KENDRA KANDALI,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,379500.0,140.0,0.0,0.0,379500.0,140.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NAIGAON,0.0,1.0,False,False,4.0
2842602,M/S KRUSHI PARIVARTAN KRUSHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,300650.0,130.0,0.0,0.0,300650.0,130.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NANDED,0.0,1.0,False,False,3.0
8062582,SHETKI KRUSHI KENDRA SADOBA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,282900.0,106.0,0.0,0.0,282900.0,106.0,NO,0.0,YES,60000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-ARNI,0.0,1.0,True,False,3.0
9036850,ADITYA KRUSHI SEVA KENDRA  .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,219600.0,86.0,0.0,0.0,219600.0,86.0,NO,0.0,NO,0.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,False,False,2.0
5653426,SHETKARI KRUSHI SEVA KENDRA . .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,215261.0,97.0,0.0,0.0,215261.0,97.0,NO,0.0,YES,70000.0,VACANT-WASHIM,VACANT-MANGRULPIR,0.0,1.0,True,False,2.0
7184962,JAGDAMBA KRUSHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,177300.0,68.0,0.0,0.0,177300.0,68.0,NO,0.0,NO,0.0,VACANT-WASHIM,VACANT-MANGRULPIR,0.0,1.0,False,False,2.0
2315247,SHRI SIDHIVINAYAK KRUSHI SEVA KENDRA PALAJ,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,168000.0,66.0,0.0,0.0,168000.0,66.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NAIGAON,0.0,1.0,False,False,2.0
683678,RAVI AGRO AGENCY AND AGRI CLINIC,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,148500.0,54.0,0.0,0.0,148500.0,54.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,1.0
3392698,KAMLESHWAR KRUSHI KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,145200.0,54.0,0.0,0.0,145200.0,54.0,YES,20400.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-ARNI,0.0,1.0,False,True,1.0
10150068,SHRI PANDURANG AGRO AGENCIES SHEWDI,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,142000.0,60.0,0.0,0.0,142000.0,60.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NANDED,0.0,1.0,False,False,1.0
7629509,GURUKRUPA KRUSHI SEVA KENDRA KHANAPUR .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,218750.0,90.0,102000.0,40.0,116750.0,50.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-DEGLUR,0.0,1.0,False,False,1.0
10054482,YOGESH KRUSHI KENDRA . .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,110100.0,40.0,0.0,0.0,110100.0,40.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,1.0
4203551,VINAYAK KRISHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,111600.0,45.0,7380.0,3.0,104220.0,42.0,YES,100000.0,YES,100000.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NANDED,0.0,1.0,True,True,1.0
9517064,M/S KISAN AGRO AGENCIES,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,102500.0,40.0,0.0,0.0,102500.0,40.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-DEGLUR,0.0,1.0,False,False,1.0
10783010,JAI HANUMAN KRUSHI KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,100200.0,40.0,0.0,0.0,100200.0,40.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,1.0
11691751,SHRI GAJANAN KRUSHI SEVA KENDRA .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,87000.0,36.0,0.0,0.0,87000.0,36.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NANDED,0.0,1.0,False,False,1.0
9459810,KARMVIR BHAURAO PATIL KRUSHI SEVA KENDRA Pethwadaj,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,85500.0,32.0,0.0,0.0,85500.0,32.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NANDED,0.0,1.0,False,False,1.0
1380581,MAHENDRA KRUSHI KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,75600.0,34.0,0.0,0.0,75600.0,34.0,NO,0.0,YES,22500.0,LALIT.BADONE@AGROSTAR.IN,VACANT-YAVATMAL,0.0,1.0,True,False,1.0
7690781,SAISHRADHA KRUSHI SEVA KENDRA  UMRI,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,51000.0,24.0,0.0,0.0,51000.0,24.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NAIGAON,0.0,1.0,False,False,1.0
5054897,JAI KRISHI KENDRA .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,51000.0,22.0,0.0,0.0,51000.0,22.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,1.0
3680933,Ganraj agro agencies  .,MH,YAVATMAL,YAVATMAL,INACTIVE,Seeds,Seeds - FC,Soybean,51000.0,22.0,0.0,0.0,51000.0,22.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-MAREGAON,0.0,1.0,False,False,1.0
9154880,JAY MALLHAR AGRO AGENCY DHANKI,MH,YAVATMAL,YAVATMAL,INACTIVE,Seeds,Seeds - FC,Soybean,51000.0,20.0,0.0,0.0,51000.0,20.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,1.0
3641533,Samkimata krushi kendra .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,49800.0,20.0,0.0,0.0,49800.0,20.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,0.0
9693615,Shree Chintamani Krishi Kendra,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,49800.0,22.0,0.0,0.0,49800.0,22.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-NER,0.0,1.0,False,False,0.0
8676262,KIRAN AGRO SALES CORPORATION   wani,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,36000.0,12.0,0.0,0.0,36000.0,12.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,GANESH.NUGURWAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
9706825,SHETI VIKAS AGRO AGENCY DATALA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,36000.0,12.0,0.0,0.0,36000.0,12.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NANDED,0.0,1.0,False,False,0.0
3085355,SATI SAMAT AGROTECH,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,36000.0,12.0,0.0,0.0,36000.0,12.0,NO,0.0,YES,20000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-ARNI,0.0,1.0,True,False,0.0
11623031,KRUSHI RAJ,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,25500.0,10.0,0.0,0.0,25500.0,10.0,NO,0.0,NO,0.0,LALIT.BADONE@AGROSTAR.IN,VACANT-PUSAD,0.0,1.0,False,False,0.0
122572,ANIKET AGRO AGENCY,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,25500.0,10.0,0.0,0.0,25500.0,10.0,NO,0.0,YES,40000.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-KINWAT,0.0,1.0,True,False,0.0
11552489,New Haritkranti Krushi Seva Kendra,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,19920.0,8.0,0.0,0.0,19920.0,8.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NAIGAON,0.0,1.0,False,False,0.0
7422688,MANSWI KRUSHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,46075.0,20.0,46075.0,20.0,0.0,0.0,NO,0.0,NO,0.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-DEGLUR,1.0,0.0,False,False,0.0
11881556,SHETMALL AGRO AGENCIES WASHIM . .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,15000.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,True,False,1.0
12169064,SAMYAK KRUSHI KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,10000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-ARNI,0.0,1.0,True,False,1.0
12345783,SAMARTH KRUSHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,25000.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,True,False,1.0
9017039,BALAJI KRUSHI KENDRA BHAM RAJA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,40000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-YAVATMAL,0.0,1.0,True,False,1.0
12280449,SHREYA KRISHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,25000.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,True,False,1.0
12316093,JAISWAL KRUSHI KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,60000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-ARNI,0.0,1.0,True,False,1.0
12103542,SHRI SWAMI SAMARTH KRUSHI SEVA KENDRA,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,15000.0,VACANT-WASHIM,GANESH.GIRI@AGROSTAR.IN,0.0,1.0,True,False,1.0
12276635,SHREE AGRO AGENCIES,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,105000.0,LALIT.BADONE@AGROSTAR.IN,VACANT-YAVATMAL,0.0,1.0,True,False,1.0
10894677,Sai venkateshwar krushi seva kendra .,MH,YAVATMAL,YAVATMAL,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,40000.0,BALBHIM.BANDE@AGROSTAR.IN,VACANT-NAIGAON,0.0,1.0,True,False,1.0
